"id","name","title","gender","birth_date","death_date","family_self","family_parents","dist_to_I1208","dist_to_I1128","dist_to_I610","dist_to_I3012","dist_to_I3023","dist_to_I3034","dist_to_I452","dist_to_I444","dist_to_I603","dist_to_I52","min_offset_to_royal","min_dist_to_royal"
"I1694","John Frederick of Brandenburg-","Margrave","M",1658,,"F661","",10,10,9,13,10,14,9,10,9,8,5,8
"I1695","Amalia ",,"F",1818,1875,"F662","",11,9,11,8,9,12,11,11,11,10,1,8
"I1696","Leopold I George of Saxe-Coburg","King of Belgium","M",1790,1865,"F80 - F663","F1147",11,5,7,11,5,14,7,8,7,7,2.5,5
"I1697","Leopold ",,"M",1833,1834,"","F663",12,6,8,12,6,15,8,9,8,8,2.5,6
"I1698","Leopold II ","King of Belgium","M",1835,1909,"F1154","F663",12,6,8,12,6,15,8,9,8,8,2.5,6
"I1699","Marie Charlotte",,"F",1840,1927,"F686","F663",12,6,8,12,6,15,8,9,8,8,2.5,6
"I1700","Louis Joseph","Dauphin","M",1781,1789,"","F526",23,18,19,24,18,27,19,15,19,19,8,15
"I1701","Louis XVII ","King of France","M",1785,1795,"","F526",23,18,19,24,18,27,19,15,19,19,8,15
"I1702","Sophie Beatrix",,"F",1786,1787,"","F526",23,18,19,24,18,27,19,15,19,19,8,15
"I1703","Marie Therese of Angouleme","Duchess","F",1778,1851,"","F526",23,18,19,24,18,27,19,15,19,19,8,15
"I1705","Marie Amelie of Bourbon","Queen of France","F",1782,1866,"F1187","",13,6,9,12,6,15,8,10,9,9,2.5,6
"I1706","Alexander of Mar (Ramsay)","Capt.","M",1919,,"F665","F37",11,10,5,15,10,18,7,8,5,7,5.5,5
"I1707","Flora Fraser","Lady","F",1930,,"F665","",12,11,6,16,11,19,8,9,6,8,5.5,6
"I1708","Dorothy  (Hastings)",,"F",1899,,"F666","",12,12,11,15,12,18,9,12,11,6,5,6
"I1709"," ","Duke of Beaufort","M",1900,,"F667","",12,12,11,15,12,18,9,12,11,6,5,6
"I1710","J. E. (Gibbs)","Col.","M",1879,1932,"F668","",12,12,11,15,12,18,9,12,11,6,5,6
"I1711","Henry Abel (Smith)","Col. Sir","M",1900,,"F669","",9,12,8,15,12,18,8,9,8,6,5,6
"I1712","John  (Spencer)",,"M",1960,1960,"","F78",15,12,10,17,12,20,10,10,10,4,5,4
"I1713","Katharine  (Seymour)","Lady","F",1900,,"","F127",17,14,12,19,14,22,12,12,12,6,5,6
"I1714","James ","Duke of Abercorn","M",1904,1979,"F670","F127",17,14,12,19,14,22,12,12,12,6,5,6
"I1715","Kathleen  (Crichton)","Lady","F",1905,,"F670","",18,15,13,20,15,23,13,13,13,7,5,7
"I1716","Charles Lennox of Richmond","Duke","M",1764,1819,"F671","F672",19,16,14,21,16,24,14,14,14,8,5,8
"I1717","George Henry Lennox","Lord","M",1745,1805,"F672","F673",20,17,15,22,17,25,15,15,15,9,5,9
"I1718","Louisa  (Kerr)","Lady","F",1770,1830,"F672","F678",20,17,15,22,17,25,15,15,15,9,5,9
"I1719","Charles Lennox of Richmond","Duke","M",1701,1750,"F673","F674",21,18,16,23,18,26,16,16,16,10,5,10
"I1720","Charles Lennox of Richmond","Duke","M",1672,1723,"F674","",22,19,17,24,19,27,17,17,17,11,5,11
"I1721","Anne of Albemarle","Countess","F",1729,1789,"F677","F674",21,18,16,23,18,26,16,16,16,10,5,10
"I1722","John  (Russell)","Duke of Bedford","M",1766,1839,"F675","F676",19,16,14,21,16,24,14,14,14,8,5,8
"I1723","Elizabeth of Tavistock","Marchioness","F",1708,1768,"F676","F677",20,17,15,22,17,25,15,15,15,9,5,9
"I1724","Caroline of Lothian","Marchioness","F",1718,1778,"F678","F679",21,18,16,23,18,26,16,16,16,10,5,10
"I1725","Frederica of Holdernesse","Countess","F",1688,1751,"F679","F680",22,19,17,24,19,27,17,17,17,11,5,11
"I1726","of Schomberg ","Duke","M",1659,,"F680","",23,20,18,25,20,28,18,18,18,12,5,12
"I1727","Charlot ",,"F",1659,1696,"F680","",23,20,18,25,20,28,18,18,18,12,5,12
"I1728","Richard  (Bingham)","Earl of Lucan","M",1764,1839,"F681","F682",19,16,14,21,16,24,14,14,14,8,5,8
"I1729","Charles  (Bingham)","Earl of Lucan","M",1735,1799,"F682","",19,16,14,21,16,24,14,14,14,8,5,8
"I1730","Elizabeth  (Poyntz)",,"F",1791,1851,"F683","",18,15,13,20,15,23,13,13,13,7,5,7
"I1731","  (Spencer)","Earl of Spencer","M",1835,1910,"F684","F683",18,15,13,20,15,23,13,13,13,7,5,7
"I1732","Charlotte  (Seymour)",,"F",1843,1903,"F684","",19,16,14,21,16,24,14,14,14,8,5,8
"I1733","Delia Peel","Lady","F",1889,1981,"","F133",17,14,12,19,14,22,12,12,12,6,5,6
"I1734","Lavinia Annaly","Lady","F",1899,1955,"","F133",17,14,12,19,14,22,12,12,12,6,5,6
"I1735","John of Althorp (Spencer)","Hon.","M",1708,1746,"F685","",20,17,15,22,17,25,15,15,15,9,5,9
"I1736","William IX of Hesse-Cassel","Elector","M",1746,,"","F622",11,9,8,14,9,15,8,9,10,7,5,7
"I1737","Ernest II of Saxe-Coburg- Saalfeld","Duke","M",1818,1893,"F1369","F43",10,8,6,14,8,17,6,7,6,6,5.5,6
"I1738","Marie ",,"F",1858,,"F687","",13,7,6,15,7,18,6,7,9,6,5,6
"I1739","Philip III the Bold","King of France","M",1245,1285,"F1231 - F688","F689",24,24,23,26,24,28,23,24,23,22,5,22
"I1740","Louis IX (St. Louis)","King of France","M",1214,1270,"F689","F690",25,25,24,27,25,29,24,25,24,23,5,23
"I1741","Louis VIII the Lion","King of France","M",1187,1226,"F690","F1156",26,26,25,28,26,30,25,26,25,24,5,24
"I1742","Blanche of Castile",,"F",1188,1252,"F690","F691",26,26,25,28,26,30,25,26,25,24,5,24
"I1743","Charles IV the Fair","King of France","M",1294,1328,"F1176 - F1177 - F1178","F794",25,25,24,27,25,29,24,25,24,23,5,23
"I1744","Edward ",,"M",1308,,"F692","F562",25,25,24,27,25,29,24,25,24,23,5,23
"I1745","Beatrice ",,"F",1308,,"F692","",26,26,25,28,26,30,25,26,25,24,5,24
"I1746","Ferdinand III ","King of Castile","M",1199,1252,"F693","F784",25,25,24,27,25,29,24,25,24,23,5,23
"I1747","Berengaria ",,"F",1171,1246,"F784","F571",26,26,25,28,26,30,25,26,25,24,5,24
"I1748","Sancho III ","King of Castile","M",1134,1158,"F695","",28,28,27,30,28,32,27,28,27,26,5,26
"I1749","Alfonso X the Wise","King of Castile","M",1226,1284,"F696","F693",26,26,25,28,26,30,25,26,25,24,5,24
"I1750","  (Unknown)",,"F",1226,,"F696","",27,27,26,29,27,31,26,27,26,25,5,25
"I1751","Sancho IV ",,"M",1258,1296,"","F696",27,27,26,29,27,31,26,27,26,25,5,25
"I1766","Christina ",,"F",1041,,"","F582",31,31,30,33,31,35,30,31,30,29,5,29
"I1815","Claude ","Duke of Guise","M",1490,,"F727","",16,16,15,18,16,20,15,16,15,14,5,14
"I1816","Francis I ","King of France","M",1494,1547,"F728 - F1359","F729",17,17,16,19,17,21,16,17,16,15,5,15
"I1817","Louise of Savoy",,"F",1476,1531,"F729","",18,18,17,20,18,22,17,18,17,16,5,16
"I1818","Donald ","Earl of Mar","M",1249,,"F730","",24,24,23,26,24,28,23,24,23,22,5,22
"I1819","Adam of Rowallan (Mure)","Sir","M",1291,,"F731","",22,22,21,24,22,26,21,22,21,20,5,20
"I1820","Hugh ","Earl of Ross","M",1291,,"F732","",23,23,22,25,23,27,22,23,22,21,5,21
"I1821","Jean ","Lady","F",1341,,"F733 - F734 - F735","F543",22,22,21,24,22,26,21,22,21,20,5,20
"I1822","John  (Keith)","Sir","M",1341,,"F733","",23,23,22,25,23,27,22,23,22,21,5,21
"I1823","John of Glamis (Lyon)","Sir","M",1341,,"F734","",23,23,22,25,23,27,22,23,22,21,5,21
"I1824","James  (Sandilands)","Sir","M",1341,,"F735","",23,23,22,25,23,27,22,23,22,21,5,21
"I1825","John  (Drummond)","Sir","M",1316,,"F737","",21,21,20,23,21,25,20,21,20,19,5,19
"I1826","Arnold ","Duke of Gueldres","M",1378,,"F738","",19,19,18,21,19,23,18,19,18,17,5,17
"I1827","Christian I ","King of Denmark","M",1426,1481,"F739","",17,17,16,19,17,21,16,17,16,15,5,15
"I1828","Dorothea ",,"F",1430,1495,"F739 - F1342","F1277",17,17,16,19,17,21,16,17,16,15,5,15
"I1829","  (Unknown)",,"F",1242,,"F548","",25,25,24,27,25,29,24,25,24,23,5,23
"I1830","Robert  (Bruce)",,"M",1244,1304,"F740","F741",24,24,23,26,24,28,23,24,23,22,5,22
"I1831","Margaret of Carrick","Countess","F",1244,,"F740","",24,24,23,26,24,28,23,24,23,22,5,22
"I1832","Robert  (Bruce)",,"M",1235,1295,"F741","F743",25,25,24,27,25,29,24,25,24,23,5,23
"I1833","Isobel ",,"F",1194,1254,"F741","F742",25,25,24,27,25,29,24,25,24,23,5,23
"I1834","Gilbert De Clare of Gloucester","Earl","M",1169,,"F742","",26,26,25,28,26,30,25,26,25,24,5,24
"I1835","Robert of Annandale (Bruce)","Lord","M",1191,,"F743","",26,26,25,28,26,30,25,26,25,24,5,24
"I1836","Isobel ",,"F",1191,1251,"F743","F744",26,26,25,28,26,30,25,26,25,24,5,24
"I1837","David of Huntingdon","Earl","M",1159,1219,"F744","F1023",27,27,26,29,27,31,26,27,26,25,5,25
"I1838","Matilda ",,"F",1173,1233,"F744","F745",27,27,26,29,27,31,26,27,26,25,5,25
"I1839","Hugh  (Keveliock)","Earl of Chester","M",1148,,"F745","",28,28,27,30,28,32,27,28,27,26,5,26
"I1840","John  (Logie)","Sir","M",1315,,"F746","",26,26,25,28,26,30,25,26,25,24,5,24
"I1841","Malcolm  (Drummond)","Sir","M",1290,,"F747","",26,26,25,28,26,30,25,26,25,24,5,24
"I1842","Margaret ",,"F",1168,1228,"F806","F744",28,28,27,30,28,32,27,28,27,26,5,26
"I1843","Alan ","Lord of Galloway","M",1168,,"F748 - F806","",29,29,28,31,29,33,28,29,28,27,5,27
"I1844","Devorguilla ",,"F",1230,1290,"F749","F806",29,29,28,31,29,33,28,29,28,27,5,27
"I1845","John  (Balliol)",,"M",1230,,"F749","",30,30,29,32,30,34,29,30,29,28,5,28
"I1846","John  (Balliol)",,"M",1253,1313,"F750","F749",30,30,29,32,30,34,29,30,29,28,5,28
"I1847","Isobel ",,"F",1253,,"F750","F751",31,31,30,33,31,35,30,31,30,29,5,29
"I1848","John de Warenne","Earl of Surrey","M",1228,,"F751","",32,32,31,34,32,36,31,32,31,30,5,30
"I1849","Edward  (Balliol)",,"M",1303,1363,"","F750",31,31,30,33,31,35,30,31,30,29,5,29
"I1850","Baldwin V of Flanders","Count","M",1006,,"F752","",30,30,29,32,30,34,29,30,29,28,5,28
"I1851","Sybilla ",,"F",1054,,"F753","F754",31,31,30,33,31,35,30,31,30,29,5,29
"I1852","Geoffrey of Conversano","Count","M",1029,,"F754","",32,32,31,34,32,36,31,32,31,30,5,30
"I1853","William Clito of Flanders","Count","M",1068,1128,"F755 - F757","F753",31,31,30,33,31,35,30,31,30,29,5,29
"I1854","Sybil ",,"F",1068,,"F755","F760",32,32,31,34,32,36,31,32,31,30,5,30
"I1855","Fulke ","Count of Anjou","M",1043,,"F760","",31,31,30,33,31,35,30,31,30,29,5,29
"I1856","Adelicia ",,"F",1068,,"F757","F758",32,32,31,34,32,36,31,32,31,30,5,30
"I1857","Reiner of Montferrat","Marquis","M",1043,,"F758","",33,33,32,35,33,37,32,33,32,31,5,31
"I1858","Isabella ",,"F",1103,,"F759","F760",30,30,29,32,30,34,29,30,29,28,5,28
"I1859","Geoffrey Lower Lorraine","Duke","M",1080,,"F756","",30,30,29,32,30,34,29,30,29,28,5,28
"I1860","Matilda ",,"F",1060,1120,"","F569",31,31,30,33,31,35,30,31,30,29,5,29
"I1861","William ",,"M",1077,,"F761","F569",31,31,30,33,31,35,30,31,30,29,5,29
"I1862","Agnes ",,"F",1077,,"F761","F762",32,32,31,34,32,36,31,32,31,30,5,30
"I1863","Giles de Sulli",,"M",1052,,"F762","",33,33,32,35,33,37,32,33,32,31,5,31
"I1864","Maud ",,"F",1091,,"F763","F764",32,32,31,34,32,36,31,32,31,30,5,30
"I1865","Ingelbert of Carinthia","Duke","M",1066,,"F764","",33,33,32,35,33,37,32,33,32,31,5,31
"I1866","Geoffrey VI of Anjou","Count of Nantes","M",1134,1158,"","F510",28,28,27,30,28,32,27,28,27,26,5,26
"I1867","William ","Count of Poitou","M",1136,1164,"","F510",28,28,27,30,28,32,27,28,27,26,5,26
"I1868","William X of Aquitaine","Duke","M",1099,1137,"F765","",27,27,26,29,27,31,26,27,26,25,5,25
"I1869","Louis VII the Younger","King of France","M",1121,1180,"F766 - F1168 - F1169","F1158",27,27,26,29,27,31,26,27,26,25,5,25
"I1870","William de Warenne","Earl of Surrey","M",1109,,"F767","",34,34,33,36,34,38,33,34,33,32,5,32
"I1871","Theodore of Flanders","Count","M",1111,,"F768","",34,34,33,36,34,38,33,34,33,32,5,32
"I1872","Sancho VI ","King of Navarre","M",1138,,"F769","",29,29,28,31,29,33,28,29,28,27,5,27
"I1873","Eleanor ",,"F",1181,1241,"","F563",28,28,27,30,28,32,27,28,27,26,5,26
"I1874","Conan of Brittany","Duke","M",1116,,"F770","",29,29,28,31,29,33,28,29,28,27,5,27
"I1875","Ranulph ","Earl of Chester","M",1141,,"F771","",29,29,28,31,29,33,28,29,28,27,5,27
"I1876","Guy of Thouars","Viscount","M",1141,,"F772","",29,29,28,31,29,33,28,29,28,27,5,27
"I1877","William of Gloucester","Earl","M",1132,,"F773","",27,27,26,29,27,31,26,27,26,25,5,25
"I1878","Geoffrey de Mandeville",,"M",1157,,"F774","",27,27,26,29,27,31,26,27,26,25,5,25
"I1879","Hubert de Burgh",,"M",1157,,"F775","",27,27,26,29,27,31,26,27,26,25,5,25
"I1880","Hugh de la Marche (le Brun)","Count","M",1188,,"F776","",26,26,25,28,26,30,25,26,25,24,5,24
"I1881","Raymond of Provence","Count","M",1192,,"F777","",25,25,24,27,25,29,24,25,24,23,5,23
"I1882","Henry ",,"M",1211,1271,"","F599",27,27,26,29,27,31,26,27,26,25,5,25
"I1883","William of Pembroke (Marshal)","Earl","M",1175,,"F778","",28,28,27,30,28,32,27,28,27,26,5,26
"I1884","Raymond of Provence (Berengar)","Count","M",1200,,"F779","",28,28,27,30,28,32,27,28,27,26,5,26
"I1885","William de Fauquemont of Montjoye","Count","M",1228,,"F780","",28,28,27,30,28,32,27,28,27,26,5,26
"I1886","Alexander II ","King of Scotland","M",1198,1249,"F781 - F1025","F1024",27,27,26,29,27,31,26,27,26,25,5,25
"I1887","Edmund ","Earl of Cornwall","M",1240,1300,"F782","F600",27,27,26,29,27,31,26,27,26,25,5,25
"I1888","Richard ",,"M",1236,1296,"","F600",27,27,26,29,27,31,26,27,26,25,5,25
"I1889","Margaret ",,"F",1240,,"F782","F783",28,28,27,30,28,32,27,28,27,26,5,26
"I1890","Richard De Clare of Gloucester","Earl","M",1215,,"F783","",29,29,28,31,29,33,28,29,28,27,5,27
"I1891","Alfonso IX ","King of Castile","M",1170,1230,"F784 - F691","",26,26,25,28,26,30,25,26,25,24,5,24
"I1892","Lucienne of Rochefort",,"F",1081,,"F694","",29,29,28,31,29,33,28,29,28,27,5,27
"I1893","William of Albemarle (de Forz)","Count","M",1189,,"F785","",27,27,26,29,27,31,26,27,26,25,5,25
"I1894","Robert ","Count of Artois","M",1217,,"F786","F690",26,26,25,28,26,30,25,26,25,24,5,24
"I1895","  (Unknown)",,"F",1217,,"F786","",26,26,25,28,26,30,25,26,25,24,5,24
"I1896","Yolande ",,"F",1241,,"F787","F788",27,27,26,29,27,31,26,27,26,25,5,25
"I1897","Robert IV ","Count of Dreux","M",1216,,"F788","",28,28,27,30,28,32,27,28,27,26,5,26
"I1898","Roger of Harwich (Hayles)","Sir","M",1241,,"F789","",26,26,25,28,26,30,25,26,25,24,5,24
"I1899","Piers De Braose",,"M",1275,,"F790","",26,26,25,28,26,30,25,26,25,24,5,24
"I1900","Ralph  (Cobham)","Sir","M",1300,,"F791","",26,26,25,28,26,30,25,26,25,24,5,24
"I1901","John ","Lord Wake","M",1264,,"F792","",23,23,22,25,23,27,22,23,22,21,5,21
"I1902","John  (Comyn)",,"M",1289,,"F793","",23,23,22,25,23,27,22,23,22,21,5,21
"I1903","Philip IV the Fair","King of France","M",1268,1314,"F794","F688",24,24,23,26,24,28,23,24,23,22,5,22
"I1904","Roger  (Mortimer)","Earl of March II","M",1300,1360,"F795","F796",23,23,22,25,23,27,22,23,22,21,5,21
"I1905","Edmund  (Mortimer)","Sir","M",1275,,"F796","F797",24,24,23,26,24,28,23,24,23,22,5,22
"I1906","Roger  (Mortimer)","Earl of March I","M",1270,1330,"F797","F798",25,25,24,27,25,29,24,25,24,23,5,23
"I1907","Edmund  (Mortimer)","Lord Mortimer I","M",1245,,"F798","F799",26,26,25,28,26,30,25,26,25,24,5,24
"I1908","Roger  (Mortimer)",,"M",1220,,"F799","F800",27,27,26,29,27,31,26,27,26,25,5,25
"I1909","Maud ",,"F",1220,,"F799","F807",27,27,26,29,27,31,26,27,26,25,5,25
"I1910","Ralph  (Mortimer)",,"M",1195,,"F800","",28,28,27,30,28,32,27,28,27,26,5,26
"I1911","Gwladus DDU",,"F",1195,,"F801 - F800","F802",28,28,27,30,28,32,27,28,27,26,5,26
"I1912","Reginald De Braose",,"M",1195,,"F801 - F808","F809",29,29,28,31,29,33,28,29,28,27,5,27
"I1913","Llywelyn Fawr the Great","Prince of Wales","M",1170,,"F802","F830",27,27,26,29,27,31,26,27,26,25,5,25
"I1914","Richard  (Wellesley)","Marquess","M",1782,1842,"F803","F804",16,13,12,19,13,22,10,12,12,5,5,5
"I1915","Garret of Mornington (Wellesley)","Earl","M",1771,,"F804","",17,14,13,20,14,23,11,13,13,6,5,6
"I1916","Anne  (Hill)","Hon.","F",1771,1831,"F804","F805",17,14,13,20,14,23,11,13,13,6,5,6
"I1917","Arthur of Wellington (Wellesley)","Duke","M",1796,,"","F804",18,15,14,21,15,24,12,14,14,7,5,7
"I1918","Arthur Dungannon (Hill)","Viscount","M",1746,,"F805","F987",18,15,14,21,15,24,12,14,14,7,5,7
"I1919","William  (De Braose)",,"M",1195,,"F807","F808",28,28,27,30,28,32,27,28,27,26,5,26
"I1920","William  (De Braose)",,"M",1170,,"F809","",30,30,29,32,30,34,29,30,29,28,5,28
"I1921","Bertha ",,"F",1170,,"F809","F810",30,30,29,32,30,34,29,30,29,28,5,28
"I1922","Miles of Gloucester","Earl of Hereford","M",1145,,"F810","",31,31,30,33,31,35,30,31,30,29,5,29
"I1923","Sybil ",,"F",1145,,"F810","F811",31,31,30,33,31,35,30,31,30,29,5,29
"I1924","Bernard of Neufmarche",,"M",1120,,"F811","",32,32,31,34,32,36,31,32,31,30,5,30
"I1925","Nest ",,"F",1120,,"F811","F812",32,32,31,34,32,36,31,32,31,30,5,30
"I1926","Osbern Fitz Richard",,"M",1095,,"F812","",33,33,32,35,33,37,32,33,32,31,5,31
"I1927","Nest ",,"F",1095,,"F812","F813",33,33,32,35,33,37,32,33,32,31,5,31
"I1928","Gruffydd Ap Llywelyn",,"M",1022,,"F813","F814",34,34,33,36,34,38,33,34,33,32,5,32
"I1929","Henry III ","King of Germany","M",1017,1056,"F846","",35,35,34,37,35,39,34,35,34,33,5,33
"I1933","Bleddyn ",,"M",1022,,"","F815",35,35,34,37,35,39,34,35,34,33,5,33
"I1951","Gruffydd Ap Cynan",,"M",1011,,"F829","F827",30,30,29,32,30,34,29,30,29,28,5,28
"I1952","Owain Gwynedd",,"M",1036,,"F831","F829",29,29,28,31,29,33,28,29,28,27,5,27
"I1953","Iorwerth Drwyndwn",,"M",1145,,"F830","F831",28,28,27,30,28,32,27,28,27,26,5,26
"I1954","  (Unknown)",,"F",1036,,"F831","",29,29,28,31,29,33,28,29,28,27,5,27
"I1955","Dafydd ",,"M",1061,,"","F831",30,30,29,32,30,34,29,30,29,28,5,28
"I1956","  (Unknown)",,"F",1170,,"F802","",27,27,26,29,27,31,26,27,26,25,5,25
"I1957","Gruffydd ",,"M",1195,,"F833","F802",28,28,27,30,28,32,27,28,27,26,5,26
"I1958","Dafydd ",,"M",1195,,"","F802",28,28,27,30,28,32,27,28,27,26,5,26
"I1959","Angharad ",,"F",1197,,"F970","F802",26,26,25,28,26,30,25,26,25,24,5,24
"I1960","Gwenllian ",,"F",1245,,"","F832",30,30,29,32,30,34,29,30,29,28,5,28
"I1961","Llywelyn Ap Gruffydd",,"M",1220,,"F832","F833",29,29,28,31,29,33,28,29,28,27,5,27
"I1962","Kathryn ",,"F",1912,,"","F62",15,12,11,18,12,21,9,11,11,4,5,4
"I1963","Norissa ",,"F",1912,,"","F62",15,12,11,18,12,21,9,11,11,4,5,4
"I1990","Henry IV ","Emperor","M",1050,1106,"","F846",35,35,34,37,35,39,34,35,34,33,5,33
"I2057","William of Hainault","Count","M",1286,,"F900","",23,23,22,25,23,27,22,23,22,21,5,21
"I2058","Thomas  (Holland)","Earl of Kent","M",1328,,"F901","",21,21,20,23,21,25,20,21,20,19,5,19
"I2059","William  (de Burgh)","Earl of Ulster","M",1278,,"F902","",24,24,23,26,24,28,23,24,23,22,5,22
"I2060","Galeazzo  (Visconti)","Duke of Milan","M",1319,,"F903","",25,25,24,27,25,29,24,25,24,23,5,23
"I2061","Otho of Montferrat","Marquis","M",1344,,"F904","",25,25,24,27,25,29,24,25,24,23,5,23
"I2062","Pedro III of Castile","King","M",1308,,"F905 - F908","",22,22,21,24,22,26,21,22,21,20,5,20
"I2063","Payne of Guienne (Roet)","Sir","M",1325,,"F906","",22,22,21,24,22,26,21,22,21,20,5,20
"I2064","Hugh  (Swynford)","Sir","M",1350,,"F907","",22,22,21,24,22,26,21,22,21,20,5,20
"I2065","Katherine ",,"F",1379,,"F909","F517",22,22,21,24,22,26,21,22,21,20,5,20
"I2066","Henry III ","King of Castile","M",1379,1406,"F909","F910",23,23,22,25,23,27,22,23,22,21,5,21
"I2067","John I (Juan)","King of Castile","M",1358,1390,"F910","F911",24,24,23,26,24,28,23,24,23,22,5,22
"I2068","Henry II (Enrique)","King of Castile","M",1333,1379,"F911","",25,25,24,27,25,29,24,25,24,23,5,23
"I2069","Humphrey of Hereford (De Bohun)","Earl","M",1314,,"F912","",25,25,24,27,25,29,24,25,24,23,5,23
"I2070","Edmund of Stafford","Earl","M",1360,,"F913","",24,24,23,26,24,28,23,24,23,22,5,22
"I2071","Humphrey of Buckingham","Earl","M",1372,,"","F491",24,24,23,26,24,28,23,24,23,22,5,22
"I2072","Joan ",,"F",1372,,"","F491",24,24,23,26,24,28,23,24,23,22,5,22
"I2073","Isabel ",,"F",1372,,"","F491",24,24,23,26,24,28,23,24,23,22,5,22
"I2074","Isabelle of Bavaria",,"F",1371,1435,"F915","",20,20,19,22,20,24,19,20,19,18,5,18
"I2075","Charles VI the Beloved","King of France","M",1368,1422,"F915","F1182",20,20,19,22,20,24,19,20,19,18,5,18
"I2076","Robert  (Ferrers)","Sir","M",1410,,"F916","",21,21,20,23,21,25,20,21,20,19,5,19
"I2077","Margaret ",,"F",1370,,"F917","F918",23,23,22,25,23,27,22,23,22,21,5,21
"I2078","Thomas  (Neville)","Sir","M",1345,,"F918","",24,24,23,26,24,28,23,24,23,22,5,22
"I2079","Margaret  (Beaufort)",,"F",1390,,"F919","F486",21,21,20,23,21,25,20,21,20,19,5,19
"I2080","Thomas  (Courtenay)","Earl of Devon V","M",1390,,"F919","",22,22,21,24,22,26,21,22,21,20,5,20
"I2081","Eleanor  (Beauchamp)",,"F",1395,,"F920","F921",22,22,21,24,22,26,21,22,21,20,5,20
"I2082","Richard  (Beauchamp)","Earl of Warwick","M",1370,,"F921","",23,23,22,25,23,27,22,23,22,21,5,21
"I2083","Henry  (Beaufort)","Duke Sommerset","M",1403,1463,"","F920",22,22,21,24,22,26,21,22,21,20,5,20
"I2084","Edmund  (Beaufort)","Duke Sommerset","M",1411,1471,"","F920",22,22,21,24,22,26,21,22,21,20,5,20
"I2085","John  (Beaufort)",,"M",1411,1471,"","F920",22,22,21,24,22,26,21,22,21,20,5,20
"I2086","Eleanor  (Beaufort)",,"F",1420,,"F922 - F923","F920",22,22,21,24,22,26,21,22,21,20,5,20
"I2087","Joan  (Beaufort)",,"F",1420,,"F924 - F925","F920",22,22,21,24,22,26,21,22,21,20,5,20
"I2088","Anne  (Beaufort)",,"F",1420,,"F926","F920",22,22,21,24,22,26,21,22,21,20,5,20
"I2089","Margaret  (Beaufort)",,"F",1420,,"F927 - F928","F920",22,22,21,24,22,26,21,22,21,20,5,20
"I2090","Elizabeth  (Beaufort)",,"F",1420,,"F929","F920",22,22,21,24,22,26,21,22,21,20,5,20
"I2091","James of Wiltshire (Butler)","Earl","M",1420,,"F922","",23,23,22,25,23,27,22,23,22,21,5,21
"I2092","Robert  (Spencer)","Sir","M",1420,,"F923","",23,23,22,25,23,27,22,23,22,21,5,21
"I2093","Robert  (St. Lawrence)","Lord Howth","M",1420,,"F924","",23,23,22,25,23,27,22,23,22,21,5,21
"I2094","Richard  (Fry)",,"M",1420,,"F925","",23,23,22,25,23,27,22,23,22,21,5,21
"I2095","William  (Paston)",,"M",1420,,"F926","",23,23,22,25,23,27,22,23,22,21,5,21
"I2096","Humphrey ","Earl of Stafford","M",1420,,"F927","",23,23,22,25,23,27,22,23,22,21,5,21
"I2097","Richard  (Darell)","Sir","M",1420,,"F928","",23,23,22,25,23,27,22,23,22,21,5,21
"I2098","Henry Fitz (Lewes)","Sir","M",1420,,"F929","",23,23,22,25,23,27,22,23,22,21,5,21
"I2099","Thomas of Wiltshire (Boleyn)","Earl","M",1476,1536,"F931","",20,18,19,22,18,24,19,18,19,18,4.5,18
"I2100","Joanna the Mad (Juana)",,"F",1479,1555,"F1352","F320",19,16,18,21,16,23,18,16,18,17,4.33333333333333,16
"I2101","William  (Cavendish)","Sir","M",1496,,"F930","",18,18,17,20,18,22,17,18,17,16,5,16
"I2102","Frances  (Devereux)",,"F",1614,1674,"F932","F933",19,19,18,21,19,23,18,19,18,17,5,17
"I2103","Robert  (Devereux)","Earl of Essex","M",1589,,"F933","",20,20,19,22,20,24,19,20,19,18,5,18
"I2104","Henry of Cumberland (Clifford)","Earl","M",1509,1569,"F934 - F1094","",20,20,19,22,20,24,19,20,19,18,5,18
"I2105","Adrian  (Stokes)",,"M",1521,1581,"F935","",20,20,19,22,20,24,19,20,19,18,5,18
"I2106","Catherine  (Grey)","Lady","F",1508,1568,"F1091 - F936","F527",20,20,19,22,20,24,19,20,19,18,5,18
"I2107","Mary  (Grey)","Lady","F",1518,1578,"F1092","F527",20,20,19,22,20,24,19,20,19,18,5,18
"I2108","Edward  (Seymour)","Earl of Hertford","M",1508,,"F936 - F1122 - F1123","F1125",20,20,19,22,20,24,19,20,19,18,5,18
"I2109","Edward Beauchamp (Seymour)","Lord","M",1552,1612,"F938","F936",19,19,18,21,19,23,18,19,18,17,5,17
"I2110","Thomas  (Seymour)",,"M",1540,1600,"F937","F936",21,21,20,23,21,25,20,21,20,19,5,19
"I2111","Isabel  (Onley)",,"F",1540,,"F937","",22,22,21,24,22,26,21,22,21,20,5,20
"I2112","Honora  (Rogers)",,"F",1552,,"F938","F939",19,19,18,21,19,23,18,19,18,17,5,17
"I2113","Richard  (Rogers)","Sir","M",1527,,"F939","",20,20,19,22,20,24,19,20,19,18,5,18
"I2114","Frederick Henry",,"M",1614,1629,"","F265",13,13,12,15,13,17,12,13,12,11,5,11
