"source","target","family_id","type","min_dist_to_royal"
"I2491","I1743","F1176","wife-husband",24
"I2492","I1743","F1177","wife-husband",24
"I2493","I1743","F1178","wife-husband",24
"I2495","I2494","F1179","father-child",22
"I2495","I2520","F1179","father-child",22
"I2496","I2494","F1180","wife-husband",21
"I2494","I2498","F1180","father-child",21
"I2496","I2498","F1180","mother-child",21
"I2497","I2494","F1181","wife-husband",22
"I2500","I2499","F1182","wife-husband",19
"I2499","I2075","F1182","father-child",19
"I2500","I2075","F1182","mother-child",19
"I2499","I2501","F1182","father-child",19
"I2500","I2501","F1182","mother-child",19
"I2499","I2502","F1182","father-child",19
"I2500","I2502","F1182","mother-child",19
"I2499","I2503","F1182","father-child",19
"I2500","I2503","F1182","mother-child",19
"I2504","I1423","F1183","father-child",14
"I2505","I740","F1184","wife-husband",14
"I587","I894","F1185","wife-husband",14
"I894","I1424","F1185","father-child",13
"I587","I1424","F1185","mother-child",14
"I894","I898","F1185","father-child",13
"I587","I898","F1185","mother-child",14
"I894","I897","F1185","father-child",13
"I587","I897","F1185","mother-child",14
"I894","I2506","F1185","father-child",13
"I587","I2506","F1185","mother-child",14
"I2508","I897","F1186","wife-husband",15
"I897","I2509","F1186","father-child",14
"I2508","I2509","F1186","mother-child",15
"I897","I2510","F1186","father-child",14
"I2508","I2510","F1186","mother-child",15
"I1705","I2511","F1187","wife-husband",6
"I2511","I245","F1187","father-child",6
"I1705","I245","F1187","mother-child",6
"I2514","I2513","F1188","wife-husband",7
"I2513","I2511","F1188","father-child",7
"I2514","I2511","F1188","mother-child",7
"I2515","I2513","F1189","father-child",8
"I2516","I2515","F1190","father-child",9
"I2919","I2517","F1191","wife-husband",10
"I2517","I2516","F1191","father-child",10
"I2919","I2516","F1191","mother-child",10
"I2517","I2921","F1191","father-child",10
"I2919","I2921","F1191","mother-child",10
"I2519","I2498","F1192","wife-husband",20
"I2498","I2499","F1192","father-child",20
"I2519","I2499","F1192","mother-child",20
"I2498","I2518","F1192","father-child",20
"I2519","I2518","F1192","mother-child",20
"I2520","I2521","F1193","wife-husband",23
"I2525","I2524","F1194","father-child",17
"I2531","I2530","F1195","wife-husband",8
"I2530","I2532","F1195","father-child",8
"I2531","I2532","F1195","mother-child",8
"I2530","I440","F1195","father-child",8
"I2531","I440","F1195","mother-child",8
"I2457","I2534","F1196","father-child",28
"I2538","I2537","F1197","wife-husband",20
"I2537","I2540","F1197","father-child",19
"I2538","I2540","F1197","mother-child",20
"I2539","I2538","F1198","mother-child",21
"I2541","I2540","F1199","wife-husband",21
"I2542","I2540","F1200","wife-husband",21
"I2540","I2544","F1200","father-child",20
"I2542","I2544","F1200","mother-child",21
"I2540","I2543","F1200","father-child",20
"I2542","I2543","F1200","mother-child",21
"I2548","I838","F1201","wife-husband",16
"I838","I2440","F1201","father-child",16
"I2548","I2440","F1201","mother-child",16
"I2896","I2895","F1228","wife-husband",7
"I2895","I2614","F1228","father-child",7
"I2896","I2614","F1228","mother-child",7
"I2615","I2522","F1229","wife-husband",16
"I2522","I2616","F1229","father-child",15
"I2615","I2616","F1229","mother-child",16
"I2617","I2523","F1230","wife-husband",16
"I2618","I1739","F1231","wife-husband",23
"I2619","I2464","F1232","wife-husband",24
"I2620","I2498","F1233","wife-husband",21
"I2621","I493","F1234","wife-husband",7
"I2622","I358","F1235","father-child",6
"I2623","I489","F1236","father-child",7
"I499","I2624","F1237","wife-husband",6
"I2625","I498","F1238","wife-husband",7
"I2626","I2625","F1239","father-child",8
"I2627","I497","F1240","wife-husband",7
"I2628","I497","F1241","wife-husband",7
"I2632","I464","F1242","father-child",8
"I2633","I683","F1243","wife-husband",5
"I2634","I2636","F1244","wife-husband",4
"I2637","I2636","F1245","wife-husband",3
"I2636","I434","F1245","father-child",3
"I2637","I434","F1245","mother-child",3
"I592","I2638","F1246","wife-husband",3
"I593","I2639","F1247","wife-husband",3
"I2640","I430","F1248","wife-husband",5
"I2641","I430","F1249","wife-husband",5
"I2642","I2644","F1250","wife-husband",4
"I433","I2645","F1251","wife-husband",4
"I2646","I591","F1252","wife-husband",5
"I2647","I591","F1253","wife-husband",5
"I2635","I2648","F1254","wife-husband",5
"I2650","I2649","F1255","wife-husband",7
"I2649","I2648","F1255","father-child",7
"I2650","I2648","F1255","mother-child",7
"I2652","I2651","F1256","wife-husband",5
"I2651","I1214","F1256","father-child",5
"I2652","I1214","F1256","mother-child",5
"I2653","I415","F1257","wife-husband",8
"I2656","I1690","F1258","wife-husband",7
"I2657","I1690","F1259","wife-husband",7
"I2659","I2658","F1260","wife-husband",12
"I2658","I1313","F1260","father-child",12
"I2659","I1313","F1260","mother-child",12
"I2661","I2660","F1261","wife-husband",12
"I2660","I1312","F1261","father-child",12
"I2661","I1312","F1261","mother-child",12
"I2664","I2663","F1262","wife-husband",12
"I2663","I2662","F1262","father-child",12
"I2664","I2662","F1262","mother-child",12
"I2667","I2665","F1263","wife-husband",7
"I2668","I2666","F1264","wife-husband",6
"I2666","I2669","F1264","father-child",6
"I2668","I2669","F1264","mother-child",6
"I2666","I2670","F1264","father-child",6
"I2668","I2670","F1264","mother-child",6
"I2666","I2674","F1264","father-child",6
"I2668","I2674","F1264","mother-child",6
"I2666","I2675","F1264","father-child",6
"I2668","I2675","F1264","mother-child",6
"I2666","I2672","F1264","father-child",6
"I2668","I2672","F1264","mother-child",6
"I2673","I2674","F1265","wife-husband",4
"I2676","I2670","F1266","wife-husband",8
"I2678","I165","F1267","wife-husband",6
"I165","I2681","F1267","father-child",5
"I2678","I2681","F1267","mother-child",6
"I2679","I2671","F1268","wife-husband",6
"I2671","I2684","F1268","father-child",5
"I2679","I2684","F1268","mother-child",6
"I2671","I2685","F1268","father-child",5
"I2679","I2685","F1268","mother-child",6
"I2671","I2686","F1268","father-child",5
"I2679","I2686","F1268","mother-child",6
"I2680","I2679","F1269","father-child",7
"I2682","I157","F1270","father-child",7
"I2683","I589","F1271","father-child",9
"I2687","I2684","F1272","wife-husband",7
"I2688","I2687","F1273","father-child",8
"I2690","I2689","F1274","wife-husband",7
"I2689","I1295","F1274","father-child",7
"I2690","I1295","F1274","mother-child",7
"I2692","I2691","F1275","wife-husband",8
"I2691","I1299","F1275","father-child",8
"I2692","I1299","F1275","mother-child",8
"I2839","I466","F1276","wife-husband",5
"I466","I2693","F1276","father-child",4
"I2839","I2693","F1276","mother-child",5
"I466","I2842","F1276","father-child",4
"I2839","I2842","F1276","mother-child",5
"I2694","I1828","F1277","father-child",16
"I2696","I2695","F1278","wife-husband",3
"I2695","I607","F1278","father-child",3
"I2696","I607","F1278","mother-child",3
"I2697","I2698","F1279","wife-husband",4
"I2703","I2702","F1280","wife-husband",6
"I2704","I1675","F1281","wife-husband",5
"I2705","I453","F1282","father-child",2
"I2709","I2706","F1283","wife-husband",6
"I2710","I2707","F1284","wife-husband",6
"I2526","I2713","F1285","wife-husband",2
"I2713","I2714","F1285","father-child",3
"I2526","I2714","F1285","mother-child",2
"I2713","I2715","F1285","father-child",3
"I2526","I2715","F1285","mother-child",2
"I2713","I2716","F1285","father-child",3
"I2526","I2716","F1285","mother-child",2
"I2527","I2717","F1286","wife-husband",2
"I2717","I2718","F1286","father-child",3
"I2527","I2718","F1286","mother-child",2
"I2717","I2719","F1286","father-child",3
"I2527","I2719","F1286","mother-child",2
"I2717","I2720","F1286","father-child",3
"I2527","I2720","F1286","mother-child",2
"I2528","I2721","F1287","wife-husband",2
"I2721","I2722","F1287","father-child",3
"I2528","I2722","F1287","mother-child",2
"I2721","I2723","F1287","father-child",3
"I2528","I2723","F1287","mother-child",2
"I2721","I2724","F1287","father-child",3
"I2528","I2724","F1287","mother-child",2
"I2529","I2725","F1288","wife-husband",2
"I2725","I2726","F1288","father-child",3
"I2529","I2726","F1288","mother-child",2
"I2725","I2727","F1288","father-child",3
"I2529","I2727","F1288","mother-child",2
"I2725","I2728","F1288","father-child",3
"I2529","I2728","F1288","mother-child",2
"I2730","I447","F1289","wife-husband",4
"I2731","I448","F1290","wife-husband",4
"I2732","I447","F1291","wife-husband",4
"I2733","I447","F1292","wife-husband",4
"I447","I2740","F1292","father-child",3
"I2733","I2740","F1292","mother-child",4
"I2734","I449","F1293","wife-husband",4
"I449","I2742","F1293","father-child",3
"I2734","I2742","F1293","mother-child",4
"I449","I2743","F1293","father-child",3
"I2734","I2743","F1293","mother-child",4
"I2735","I449","F1294","wife-husband",4
"I2736","I1409","F1295","wife-husband",6
"I1409","I2745","F1295","father-child",5
"I2736","I2745","F1295","mother-child",6
"I1409","I2746","F1295","father-child",5
"I2736","I2746","F1295","mother-child",6
"I1409","I2747","F1295","father-child",5
"I2736","I2747","F1295","mother-child",6
"I1409","I2748","F1295","father-child",5
"I2736","I2748","F1295","mother-child",6
"I2737","I1409","F1296","wife-husband",6
"I1409","I2767","F1296","father-child",5
"I2737","I2767","F1296","mother-child",6
"I1409","I2768","F1296","father-child",5
"I2737","I2768","F1296","mother-child",6
"I1409","I2769","F1296","father-child",5
"I2737","I2769","F1296","mother-child",6
"I2739","I2738","F1297","wife-husband",4
"I2741","I2740","F1298","wife-husband",5
"I2742","I2744","F1299","wife-husband",4
"I2745","I2749","F1300","wife-husband",6
"I2749","I2750","F1300","father-child",7
"I2745","I2750","F1300","mother-child",6
"I2749","I2751","F1300","father-child",7
"I2745","I2751","F1300","mother-child",6
"I2749","I2752","F1300","father-child",7
"I2745","I2752","F1300","mother-child",6
"I2749","I2753","F1300","father-child",7
"I2745","I2753","F1300","mother-child",6
"I2749","I2754","F1300","father-child",7
"I2745","I2754","F1300","mother-child",6
"I2746","I2755","F1301","wife-husband",6
"I2755","I2756","F1301","father-child",7
"I2746","I2756","F1301","mother-child",6
"I2755","I2757","F1301","father-child",7
"I2746","I2757","F1301","mother-child",6
"I2755","I2758","F1301","father-child",7
"I2746","I2758","F1301","mother-child",6
"I2759","I2747","F1302","wife-husband",7
"I2760","I2747","F1303","wife-husband",7
"I2747","I2761","F1303","father-child",6
"I2760","I2761","F1303","mother-child",7
"I2762","I2747","F1304","wife-husband",7
"I2747","I2763","F1304","father-child",6
"I2762","I2763","F1304","mother-child",7
"I2764","I2747","F1305","wife-husband",7
"I2747","I2765","F1305","father-child",6
"I2764","I2765","F1305","mother-child",7
"I2748","I2766","F1306","wife-husband",6
"I2772","I2770","F1307","wife-husband",5
"I2770","I2773","F1307","father-child",4
"I2772","I2773","F1307","mother-child",5
"I2770","I2774","F1307","father-child",4
"I2772","I2774","F1307","mother-child",5
"I2770","I2775","F1307","father-child",4
"I2772","I2775","F1307","mother-child",5
"I2770","I2776","F1307","father-child",4
"I2772","I2776","F1307","mother-child",5
"I2770","I2777","F1307","father-child",4
"I2772","I2777","F1307","mother-child",5
"I2778","I2772","F1308","father-child",6
"I2779","I2774","F1309","wife-husband",6
"I2774","I2780","F1309","father-child",5
"I2779","I2780","F1309","mother-child",6
"I2774","I2781","F1309","father-child",5
"I2779","I2781","F1309","mother-child",6
"I2774","I2782","F1309","father-child",5
"I2779","I2782","F1309","mother-child",6
"I2780","I2783","F1310","wife-husband",6
"I2783","I2784","F1310","father-child",7
"I2780","I2784","F1310","mother-child",6
"I2783","I2785","F1310","father-child",7
"I2780","I2785","F1310","mother-child",6
"I2783","I2786","F1310","father-child",7
"I2780","I2786","F1310","mother-child",6
"I2783","I2787","F1310","father-child",7
"I2780","I2787","F1310","mother-child",6
"I2783","I2788","F1310","father-child",7
"I2780","I2788","F1310","mother-child",6
"I2784","I2789","F1311","wife-husband",7
"I2789","I2790","F1311","father-child",8
"I2784","I2790","F1311","mother-child",7
"I2785","I2791","F1312","wife-husband",7
"I2791","I2792","F1312","father-child",8
"I2785","I2792","F1312","mother-child",7
"I2791","I2793","F1312","father-child",8
"I2785","I2793","F1312","mother-child",7
"I2786","I2794","F1313","wife-husband",7
"I2794","I2795","F1313","father-child",8
"I2786","I2795","F1313","mother-child",7
"I2794","I2796","F1313","father-child",8
"I2786","I2796","F1313","mother-child",7
"I2787","I2797","F1314","wife-husband",7
"I2798","I2781","F1315","wife-husband",7
"I2781","I2799","F1315","father-child",6
"I2798","I2799","F1315","mother-child",7
"I2799","I2800","F1316","wife-husband",7
"I2800","I2801","F1316","father-child",8
"I2799","I2801","F1316","mother-child",7
"I2800","I2802","F1316","father-child",8
"I2799","I2802","F1316","mother-child",7
"I2803","I2781","F1317","wife-husband",7
"I2781","I2804","F1317","father-child",6
"I2803","I2804","F1317","mother-child",7
"I2781","I2806","F1317","father-child",6
"I2803","I2806","F1317","mother-child",7
"I2781","I2807","F1317","father-child",6
"I2803","I2807","F1317","mother-child",7
"I2804","I2805","F1318","wife-husband",7
"I2782","I2808","F1319","wife-husband",6
"I2808","I2809","F1319","father-child",7
"I2782","I2809","F1319","mother-child",6
"I2808","I2810","F1319","father-child",7
"I2782","I2810","F1319","mother-child",6
"I2808","I2811","F1319","father-child",7
"I2782","I2811","F1319","mother-child",6
"I2812","I2774","F1320","wife-husband",6
"I2774","I2813","F1320","father-child",5
"I2812","I2813","F1320","mother-child",6
"I2814","I2813","F1321","wife-husband",7
"I2813","I2815","F1321","father-child",6
"I2814","I2815","F1321","mother-child",7
"I2813","I2816","F1321","father-child",6
"I2814","I2816","F1321","mother-child",7
"I2775","I2817","F1322","wife-husband",5
"I2776","I2818","F1323","wife-husband",5
"I2819","I2777","F1324","wife-husband",6
"I2777","I2820","F1324","father-child",5
"I2819","I2820","F1324","mother-child",6
"I2777","I2821","F1324","father-child",5
"I2819","I2821","F1324","mother-child",6
"I2777","I2822","F1324","father-child",5
"I2819","I2822","F1324","mother-child",6
"I2777","I2823","F1324","father-child",5
"I2819","I2823","F1324","mother-child",6
"I2824","I2821","F1325","wife-husband",7
"I2821","I2825","F1325","father-child",6
"I2824","I2825","F1325","mother-child",7
"I2821","I2826","F1325","father-child",6
"I2824","I2826","F1325","mother-child",7
"I2821","I2827","F1325","father-child",6
"I2824","I2827","F1325","mother-child",7
"I2821","I2828","F1325","father-child",6
"I2824","I2828","F1325","mother-child",7
"I2829","I2830","F1326","wife-husband",3
"I2831","I2738","F1327","wife-husband",4
"I2738","I2832","F1327","father-child",3
"I2831","I2832","F1327","mother-child",4
"I2832","I2833","F1328","wife-husband",4
"I2833","I2834","F1328","father-child",5
"I2832","I2834","F1328","mother-child",4
"I2833","I2835","F1328","father-child",5
"I2832","I2835","F1328","mother-child",4
"I2833","I2836","F1328","father-child",5
"I2832","I2836","F1328","mother-child",4
"I2833","I2837","F1328","father-child",5
"I2832","I2837","F1328","mother-child",4
"I2838","I2738","F1329","wife-husband",4
"I2840","I2839","F1330","father-child",6
"I2841","I2693","F1331","wife-husband",6
"I2842","I2843","F1332","wife-husband",5
"I2842","I2844","F1333","wife-husband",5
"I2845","I465","F1334","wife-husband",5
"I465","I2848","F1334","father-child",4
"I2845","I2848","F1334","mother-child",5
"I2846","I465","F1335","wife-husband",5
"I2673","I2847","F1336","wife-husband",4
"I2849","I2848","F1337","wife-husband",6
"I2850","I2851","F1338","wife-husband",9
"I1638","I2852","F1339","wife-husband",8
"I1639","I2853","F1340","wife-husband",8
"I2858","I2859","F1341","wife-husband",12
"I1828","I2863","F1342","wife-husband",15
"I2864","I1468","F1343","wife-husband",17
"I2865","I1470","F1344","wife-husband",18
"I1470","I1484","F1344","father-child",17
"I2865","I1484","F1344","mother-child",18
"I2875","I1246","F1345","wife-husband",7
"I2876","I1246","F1346","wife-husband",7
"I2877","I1246","F1347","wife-husband",7
"I2879","I2878","F1348","wife-husband",7
"I2878","I1246","F1348","father-child",7
"I2879","I1246","F1348","mother-child",7
"I2881","I2880","F1349","wife-husband",8
"I2880","I2878","F1349","father-child",8
"I2881","I2878","F1349","mother-child",8
"I2883","I2424","F1350","wife-husband",10
"I2884","I1017","F1351","father-child",14
"I2100","I2885","F1352","wife-husband",16
"I2885","I2894","F1352","father-child",16
"I2100","I2894","F1352","mother-child",16
"I2885","I871","F1352","father-child",16
"I2100","I871","F1352","mother-child",16
"I2886","I840","F1353","wife-husband",18
"I2887","I2890","F1354","wife-husband",18
"I2892","I2889","F1356","wife-husband",19
"I2892","I2893","F1357","wife-husband",19
"I2894","I2891","F1358","wife-husband",16
"I2894","I1816","F1359","wife-husband",16
"I2898","I2897","F1360","wife-husband",7
"I2897","I2448","F1360","father-child",7
"I2898","I2448","F1360","mother-child",7
"I2899","I1202","F1361","father-child",5
"I1116","I2900","F1362","wife-husband",5
"I2903","I2904","F1363","wife-husband",7
"I2902","I2905","F1364","wife-husband",7
"I2902","I2906","F1365","wife-husband",7
"I2901","I2907","F1366","wife-husband",7
"I2908","I2448","F1367","wife-husband",7
"I206","I139","F1368","wife-husband",6
"I2909","I1737","F1369","wife-husband",7
"I2910","I205","F1370","wife-husband",8
"I2912","I2911","F1371","wife-husband",6
"I2911","I349","F1371","father-child",6
"I2912","I349","F1371","mother-child",6
"I2914","I590","F1372","wife-husband",15
"I590","I2915","F1372","father-child",14
"I2914","I2915","F1372","mother-child",15
"I2916","I751","F1373","wife-husband",11
"I751","I2517","F1373","father-child",11
"I2916","I2517","F1373","mother-child",11
"I751","I2917","F1373","father-child",11
"I2916","I2917","F1373","mother-child",11
"I2917","I2918","F1374","wife-husband",12
"I2921","I2507","F1375","wife-husband",11
"I2922","I2661","F1376","father-child",13
"I2923","I2664","F1377","father-child",13
"I2924","I2659","F1378","father-child",13
"I2925","I159","F1379","wife-husband",8
"I2926","I161","F1380","father-child",9
"I235","I588","F1381","wife-husband",8
"I2927","I1356","F1382","father-child",7
"I2928","I1406","F1383","father-child",7
"I2929","I169","F1384","wife-husband",4
"I169","I2930","F1384","father-child",3
"I2929","I2930","F1384","mother-child",4
"I169","I2931","F1384","father-child",3
"I2929","I2931","F1384","mother-child",4
"I169","I2932","F1384","father-child",3
"I2929","I2932","F1384","mother-child",4
"I2933","I821","F1385","father-child",5
"I2935","I2934","F1386","wife-husband",6
"I2934","I2933","F1386","father-child",6
"I2935","I2933","F1386","mother-child",6
"I2937","I2936","F1387","wife-husband",5
"I2936","I820","F1387","father-child",5
"I2937","I820","F1387","mother-child",5
"I2939","I2938","F1388","wife-husband",6
"I2938","I2937","F1388","father-child",6
"I2939","I2937","F1388","mother-child",6
"I2941","I2940","F1389","wife-husband",7
"I2940","I2939","F1389","father-child",7
"I2941","I2939","F1389","mother-child",7
"I2942","I2943","F1390","father-child",8
"I2942","I2941","F1390","father-child",8
"I2943","I2944","F1391","father-child",7
"I2945","I2944","F1392","wife-husband",6
"I2944","I2946","F1392","father-child",6
"I2945","I2946","F1392","mother-child",6
"I2946","I812","F1393","father-child",5
"I2948","I2947","F1394","father-child",6
"I2949","I2948","F1395","father-child",7
"I2950","I2942","F1396","father-child",9
"I2951","I2950","F1397","father-child",10
"I2952","I2951","F1398","father-child",11
"I2953","I2935","F1399","father-child",7
"I2955","I2954","F1400","wife-husband",8
"I2954","I2953","F1400","father-child",8
"I2955","I2953","F1400","mother-child",8
"I2956","I2955","F1401","father-child",9
"I110","I2960","F1402","wife-husband",5
"I2960","I2961","F1402","father-child",6
"I110","I2961","F1402","mother-child",5
"I2962","I242","F1403","wife-husband",5
"I242","I2963","F1403","father-child",4
"I2962","I2963","F1403","mother-child",5
"I2964","I2965","F1404","wife-husband",5
"I2965","I2966","F1404","father-child",6
"I2964","I2966","F1404","mother-child",5
"I2968","I62","F1405","father-child",3
"I2969","I112","F1406","wife-husband",6
"I2969","I2970","F1407","wife-husband",6
"I2972","I2971","F1408","wife-husband",7
"I2971","I2969","F1408","father-child",7
"I2972","I2969","F1408","mother-child",7
"I138","I2976","F1409","wife-husband",5
"I2977","I54","F1410","wife-husband",4
"I54","I2978","F1410","father-child",3
"I2977","I2978","F1410","mother-child",4
"I2979","I109","F1411","wife-husband",6
"I314","I2980","F1412","wife-husband",5
"I2980","I2981","F1412","father-child",6
"I314","I2981","F1412","mother-child",5
"I2983","I2982","F1413","wife-husband",6
"I2982","I292","F1413","father-child",6
"I2983","I292","F1413","mother-child",6
"I243","I2985","F1414","wife-husband",4
"I2985","I2990","F1414","father-child",5
"I243","I2990","F1414","mother-child",4
"I2985","I2991","F1414","father-child",5
"I243","I2991","F1414","mother-child",4
"I2985","I2992","F1414","father-child",5
"I243","I2992","F1414","mother-child",4
"I2985","I2993","F1414","father-child",5
"I243","I2993","F1414","mother-child",4
"I806","I2986","F1415","wife-husband",5
"I2986","I2989","F1415","father-child",6
"I806","I2989","F1415","mother-child",5
"I2986","I3010","F1415","father-child",6
"I806","I3010","F1415","mother-child",5
"I2988","I2987","F1416","wife-husband",7
"I2987","I2986","F1416","father-child",7
"I2988","I2986","F1416","mother-child",7
"I2994","I2985","F1417","father-child",6
"I2996","I2995","F1418","wife-husband",6
"I2995","I806","F1418","father-child",6
"I2996","I806","F1418","mother-child",6
"I2995","I2997","F1418","father-child",6
"I2996","I2997","F1418","mother-child",6
"I2995","I3009","F1418","father-child",6
"I2996","I3009","F1418","mother-child",6
"I2995","I2998","F1418","father-child",6
"I2996","I2998","F1418","mother-child",6
"I2999","I3002","F1419","wife-husband",7
"I3002","I3003","F1419","father-child",7
"I2999","I3003","F1419","mother-child",7
"I3002","I3004","F1419","father-child",7
"I2999","I3004","F1419","mother-child",7
"I3002","I3005","F1419","father-child",7
"I2999","I3005","F1419","mother-child",7
"I3002","I2996","F1419","father-child",7
"I2999","I2996","F1419","mother-child",7
"I3002","I3006","F1419","father-child",7
"I2999","I3006","F1419","mother-child",7
"I3000","I2999","F1420","mother-child",8
"I3001","I3000","F1421","father-child",9
"I3008","I3007","F1422","wife-husband",7
"I3007","I2995","F1422","father-child",7
"I3008","I2995","F1422","mother-child",7
"I3011","I649","F1423","wife-husband",1
"I649","I3012","F1423","father-child",1
"I3011","I3012","F1423","mother-child",1
"I649","I3013","F1423","father-child",1
"I3011","I3013","F1423","mother-child",1
"I649","I3014","F1423","father-child",1
"I3011","I3014","F1423","mother-child",1
"I649","I3015","F1423","father-child",1
"I3011","I3015","F1423","mother-child",1
"I649","I3016","F1423","father-child",1
"I3011","I3016","F1423","mother-child",1
"I3017","I3012","F1424","wife-husband",1
"I3012","I3018","F1424","father-child",0
"I3017","I3018","F1424","mother-child",1
"I3012","I3019","F1424","father-child",0
"I3017","I3019","F1424","mother-child",1
"I3012","I3020","F1424","father-child",0
"I3017","I3020","F1424","mother-child",1
"I3012","I3021","F1424","father-child",0
"I3017","I3021","F1424","mother-child",1
"I3027","I3023","F1425","wife-husband",1
"I3023","I3028","F1425","father-child",0
"I3027","I3028","F1425","mother-child",1
"I3023","I3029","F1425","father-child",0
"I3027","I3029","F1425","mother-child",1
"I3023","I3030","F1425","father-child",0
"I3027","I3030","F1425","mother-child",1
"I3023","I3031","F1425","father-child",0
"I3027","I3031","F1425","mother-child",1
"I3023","I3032","F1425","father-child",0
"I3027","I3032","F1425","mother-child",1
"I3033","I636","F1426","wife-husband",1
"I636","I3034","F1426","father-child",1
"I3033","I3034","F1426","mother-child",1
"I636","I3035","F1426","father-child",1
"I3033","I3035","F1426","mother-child",1
"I636","I3036","F1426","father-child",1
"I3033","I3036","F1426","mother-child",1
"I3037","I3034","F1427","wife-husband",1
"I3034","I3038","F1427","father-child",0
"I3037","I3038","F1427","mother-child",1
"I3034","I3039","F1427","father-child",0
"I3037","I3039","F1427","mother-child",1
