"hip","proper","ra","dec","mag","t_eff"
68594,"",14.04218,9.686096,6.18,5158
68637,"",14.049935,50.971809,6.16,9188
68641,"",14.050478,-31.684035,6.18,6370
68643,"",14.051132,-17.367012,6.32,4192
68670,"",14.057371,-56.213434,5.93,4478
68673,"",14.057632,-41.423345,6.08,12076
68682,"",14.058986,10.786779,6.27,5466
68687,"",14.060213,7.54617,6.25,4995
68702,"Hadar",14.063729,-60.373039,0.61,20103
68705,"",14.064747,-22.421602,6.3,6492
68707,"",14.065488,4.900973,6.24,6700
68739,"",14.070711,-5.381416,6.39,4288
68756,"Thuban",14.073165,64.37585,3.67,10375
68763,"",14.074161,-14.971708,6.35,4699
68776,"",14.077063,2.297531,6.28,4807
68815,"",14.088903,-76.796752,5.69,4424
68842,"",14.09625,-54.669362,6.2,7622
68862,"",14.10077,-41.179633,4.36,16787
68872,"",14.10303,-43.091702,6.18,4876
68895,"",14.106193,-26.682361,3.25,4680
68902,"",14.106989,-59.715905,6.39,8635
68933,"Menkent",14.111395,-36.369954,2.06,4828
68940,"",14.111896,-9.313515,5.46,6982
68956,"",14.115681,74.593781,6.43,8017
69011,"",14.128005,-48.704026,6.43,9517
69012,"",14.128205,-49.867607,6.45,5689
69038,"",14.132154,43.854452,5.13,4002
69065,"",14.137301,-63.20795,6.39,4824
69068,"",14.138145,49.458167,5.26,3680
69090,"",14.14099,-74.850285,6.02,5965
69107,"",14.146143,59.337649,6.47,4806
69112,"",14.147498,77.547514,4.8,4212
69113,"",14.147748,-43.470779,6.19,10523
69122,"",14.148961,-59.276712,6.34,9128
69127,"",14.150165,-10.334546,6.45,4844
69174,"",14.159734,-51.504672,5.96,10458
69191,"",14.165242,-53.438946,4.74,4973
69226,"",14.173315,25.091677,4.82,6118
69241,"",14.175252,-70.305464,6.07,3388
69260,"",14.178715,15.290755,6.95,4115
69269,"",14.18069,-16.30203,4.93,3525
69298,"",14.183865,-69.719318,6.07,7828
69316,"",14.187534,32.295892,6.14,4392
69340,"",14.192001,1.362399,6.42,6374
69373,"",14.201122,69.432548,5.18,3792
69389,"",14.20439,2.409433,4.99,12292
69398,"",14.206824,-24.363352,6.35,4239
69415,"",14.212785,-27.261186,5.07,4611
69427,"",14.214929,-10.273702,4.18,4285
69458,"",14.220349,-26.612309,6.23,4717
69462,"",14.221226,-53.665674,5.53,4097
69481,"",14.224385,51.787868,6.62,6757
69483,"",14.224718,51.789965,4.53,7577
69491,"",14.227731,-54.625627,6.09,8907
69493,"",14.227997,-0.845463,5.89,6331
69536,"",14.234773,12.959444,5.53,6134
69564,"",14.239253,-5.947717,6.36,5921
69569,"",14.239876,41.518757,6.23,4717
69585,"",14.243224,13.975451,6.45,4244
69592,"",14.244711,21.873392,6.38,7803
69598,"",14.245191,-41.837495,5.61,4991
69612,"",14.247458,10.10061,5.29,4836
69614,"",14.248061,3.335878,6.41,3780
69618,"",14.249208,-57.086126,5.03,10944
69623,"",14.250349,-29.281904,6.1,9026
69655,"",14.255921,-53.509941,6.4,3837
69658,"",14.256691,-18.20069,5.53,9517
69671,"",14.260737,-45.000756,6.31,5910
69673,"Arcturus",14.26103,19.18241,-0.05,4424
69701,"",14.266908,-6.000547,4.07,6239
69704,"",14.267333,45.566268,6.5,4772
69713,"",14.269439,51.367231,4.75,7560
69727,"",14.272606,-6.621544,6.44,7349
69732,"",14.273074,46.088305,4.18,8565
69735,"",14.273416,39.744711,6.38,6842
69747,"",14.275046,-3.196305,6.15,9634
69751,"",14.275791,20.121848,6.25,6268
69763,"",14.277423,-66.587894,5.72,11523
69773,"",14.280204,-8.884473,6.47,4470
69778,"",14.281989,-77.664221,6.48,4200
69792,"",14.284386,-18.5857,6.22,4878
69818,"",14.289208,51.307373,6.19,8718
69829,"",14.291237,15.26338,5.84,3547
69862,"",14.297001,48.002004,6.32,6430
69879,"",14.29995,35.509505,4.8,4742
69881,"",14.300201,-7.542388,6.47,5495
69896,"",14.303877,-81.00776,4.89,7521
69929,"",14.310627,-18.715968,5.86,9352
69958,"",14.315532,54.863753,6.47,7871
69965,"",14.316922,-25.815426,5.87,6211
69974,"",14.318498,-13.371095,4.52,8239
69977,"",14.318655,-27.141147,6.35,3802
69989,"",14.321188,13.004299,5.41,6799
69995,"",14.323302,-37.002907,5.93,8608
69996,"",14.323396,-46.058093,3.55,15712
70012,"",14.325689,-2.265518,5.14,4806
70022,"",14.328042,0.384333,6.18,7762
70027,"",14.329233,16.306948,4.84,4442
70029,"",14.329926,38.794052,6.33,8886
70035,"",14.331002,-61.272972,5.22,7317
70038,"",14.331445,-6.746167,6.42,5021
70051,"",14.335741,30.429128,6.45,8044
70054,"",14.336029,-43.058843,5.55,5038
70069,"",14.338763,-56.386497,4.3,8608
70090,"",14.342623,-37.885295,4.05,10011
70104,"",14.345159,-45.18706,4.78,7167
70236,"",14.370557,29.36992,6.5,4094
70243,"",14.372145,-34.786792,5.57,11319
70248,"",14.373108,-80.108945,5.06,11938
70264,"",14.376971,-58.459117,4.76,5299
70270,"",14.377421,-48.319857,6.1,12762
70300,"",14.383956,-39.511819,4.41,15783
70306,"",14.384942,-27.754017,4.78,4323
70310,"",14.385231,25.338173,6.22,6677
70319,"",14.387579,1.241569,6.25,5759
70320,"",14.387599,-47.41696,6.41,4394
70325,"",14.38896,-50.772252,6.03,4225
70327,"",14.389638,8.446617,4.86,9392
70336,"",14.390452,-11.714043,6.22,4869
70363,"",14.396834,-53.176233,5.99,4666
70384,"",14.400243,8.243969,5.94,8756
70385,"",14.40055,27.413177,6.39,3757
70400,"",14.403151,5.820131,5.1,8268
70414,"",14.405075,8.084595,6.19,4476
70418,"",14.406157,-82.84825,6.42,9546
70451,"",14.411339,-44.311134,6.43,4761
70452,"",14.411348,-11.669703,6.49,6650
70469,"",14.413508,-24.80631,5.34,4924
70492,"",14.418426,-68.195333,5.56,6568
70497,"",14.419967,51.850744,4.04,6298
70501,"",14.421554,-13.353163,6.49,4451
70517,"",14.424764,38.393053,6.28,4448
70528,"",14.427716,-66.172922,6.36,8239
70538,"",14.429936,-26.852241,6.48,4966
70574,"",14.435619,-45.221424,4.56,13526
70576,"",14.436336,-45.379276,4.33,6572
70580,"",14.437074,-42.318597,6.33,4464
70602,"",14.440935,19.2269,5.4,7588
70626,"",14.447188,-39.873989,6.36,11319
70638,"",14.448801,-83.667884,4.31,4323
70657,"",14.451973,-65.821646,5.87,3986
70663,"",14.453392,-46.134254,5.83,7162
70680,"",14.456774,-6.120332,6.18,8513
70692,"",14.458758,75.695993,4.25,4109
70753,"",14.469564,-29.491638,4.97,10944
70755,"",14.470038,-2.227957,4.81,5585
70762,"",14.471234,36.197028,6.22,4535
70791,"",14.477197,49.844851,5.58,5133
70794,"",14.478256,-6.900536,5.42,4008
70798,"",14.47875,-59.197548,6.46,8367
70809,"",14.481087,-47.992086,6.4,12076
70873,"",14.493549,41.795911,6.36,5557
70874,"",14.493627,-76.729083,6.06,4524
70892,"",14.497131,31.791188,6.06,9727
70894,"",14.497366,0.828929,5.96,8024
70915,"",14.502399,-45.321355,5.51,11291
70931,"",14.505823,-49.519018,5.38,8855
70949,"",14.512608,4.772286,6.01,4125
70952,"",14.512832,63.185788,6.1,6599
70966,"",14.515728,-40.845122,6.39,4092
70987,"",14.519678,-38.869708,5.99,4737
71002,"",14.521224,-67.717197,5.84,4838
71040,"",14.528567,60.225636,6.26,7521
71053,"",14.5305,30.371437,3.57,4326
71075,"",14.534636,38.308253,3.04,7822
71094,"",14.538953,26.677284,6,7594
71111,"",14.541926,55.39801,5.74,3935
71115,"",14.542374,22.260059,5.91,6771
71121,"",14.543629,-50.457157,4.44,15232
71154,"",14.55268,-30.715068,6.07,4792
71168,"",14.55563,36.959023,6.39,6198
71182,"",14.558325,-52.679522,5.86,4691
71184,"",14.559004,-54.998628,5.86,6361
71196,"",14.560711,79.660427,6.27,4298
71243,"",14.569915,32.534477,6.32,6501
71251,"",14.571063,57.065258,6.46,6178
71277,"",14.577362,36.626064,6.02,4194
71280,"",14.577676,49.368354,5.74,3872
71284,"",14.578,29.74513,4.47,6900
71295,"",14.580758,-20.439381,6.49,8160
71333,"",14.588072,-60.015644,6.39,4396
71352,"",14.591786,-42.157824,2.33,14038
71353,"",14.592079,-41.517436,5.88,11235
71406,"",14.601909,23.250359,6.39,4731
71419,"",14.605288,-46.245451,5.55,4009
71429,"",14.606698,-39.597407,6.13,4759
71453,"",14.61226,-40.21158,5.74,12076
71469,"",14.616608,-12.305349,6.2,6439
71494,"",14.620117,-53.060788,6.49,4082
71500,"",14.622266,-46.133439,5.39,4995
71510,"",14.624574,2.277238,6.45,6044
71530,"",14.629609,-67.932012,6.03,6260
71536,"",14.631454,-49.425828,4.05,13776
71568,"",14.636837,43.64213,5.74,4024
71571,"",14.637219,18.298379,5.9,4666
71573,"",14.63756,54.023339,5.83,9433
71581,"",14.638711,-38.794184,6.04,4124
71618,"",14.647289,44.4045,5.39,9140
71639,"",14.653027,-46.58448,6.06,6252
71652,"",14.656114,-25.028616,7.18,4695
71658,"",14.656814,-49.055319,6.37,6545
71681,"",14.660346,-60.8383,1.35,5053
71683,"Rigil Kentaurus",14.660765,-60.833976,-0.01,5533
71729,"",14.672743,21.975868,6.13,6572
71746,"",14.675768,-56.440761,6.3,4536
71759,"",14.678442,13.534325,5.93,7549
71762,"",14.678768,16.418324,4.49,9560
71783,"",14.683721,-36.134858,5.67,11126
71795,"",14.68582,13.7283,3.78,8982
71832,"",14.694097,8.161764,4.86,4865
71837,"",14.695423,11.660662,5.55,4966
71853,"",14.697566,-30.933156,6.38,11180
71857,"",14.698398,21.123551,6.4,4993
71860,"",14.698823,-47.3882,2.3,13879
71861,"",14.698877,-58.615829,6.21,6483
71865,"",14.699332,-37.793498,4.01,14038
71870,"",14.69993,-77.011452,6.34,9958
71876,"",14.700889,61.261916,6.24,6687
71908,"",14.708492,-64.975138,3.18,7450
71957,"",14.717673,-5.658207,3.87,6799
71974,"",14.720431,-24.997753,5.7,9447
71995,"",14.723712,26.52785,4.8,3568
72000,"",14.724484,-62.966671,6.39,11263
72010,"",14.727624,-35.173655,4.06,4231
72012,"",14.72901,40.459254,5.72,4163
72097,"",14.748755,-58.477492,6.1,4824
72104,"",14.749778,-35.191826,4.92,9352
72105,"Izar",14.749784,27.074222,2.35,4916
72121,"",14.753045,-55.60164,6.1,10749
72122,"",14.753252,-1.417529,6.06,3760
72124,"",14.753808,32.788346,6.27,3755
72125,"",14.754017,16.96428,4.6,4904
72131,"",14.754802,-62.875648,5.36,7178
72135,"",14.755232,-51.314927,6.44,3802
72139,"",14.755717,18.884956,6.15,5186
72154,"",14.75839,0.717271,5.68,9856
72181,"",14.764208,71.966155,7.52,8057
72194,"",14.766044,-15.459541,6.33,4500
72197,"",14.766691,-25.443181,5.15,7142
72208,"",14.768319,15.131788,5.78,4265
72210,"",14.768547,-23.153018,5.8,4888
72217,"",14.76969,-21.175966,6.43,5884
72220,"",14.770812,1.892885,3.73,9604
72250,"",14.774724,-47.441116,5.74,8756
72290,"",14.783694,-52.383518,5.22,4880
72296,"",14.784747,-38.290639,5.9,4264
72308,"",14.78683,-52.205256,6.07,8591
72310,"",14.787125,-21.324871,6.05,3644
72323,"",14.789599,-25.624267,5.61,10254
72338,"",14.79225,-43.556806,6.3,4722
72357,"",14.795779,-26.0875,5.23,4973
72370,"",14.797701,-79.044751,3.83,4105
72373,"",14.798597,-12.840007,6.34,4670
72378,"",14.799322,-26.646155,5.76,9634
72412,"",14.806486,24.366876,6.15,6260
72432,"",14.810569,-36.634697,5.89,4210
72438,"",14.812377,-66.593563,5.91,11871
72449,"",14.815026,-0.847655,6.15,9924
72469,"",14.818551,37.811179,6.15,6780
72471,"",14.818641,-56.667829,6.21,4652
72487,"",14.821853,46.116205,5.76,6361
72488,"",14.821874,-24.25147,5.68,4364
72489,"",14.821959,-14.149022,5.32,8756
72508,"",14.82566,51.374503,6.49,6724
72518,"",14.82696,-68.93619,6.5,11709
72524,"",14.828143,48.720804,5.68,6281
72552,"",14.832888,28.615832,5.8,8960
72567,"",14.837723,23.911844,5.86,5984
72571,"",14.838147,-27.960371,4.42,4215
72573,"",14.838814,82.511944,5.63,5654
72582,"",14.841577,37.272047,5.47,4792
72603,"",14.844773,-15.997237,5.15,6724
72607,"Kochab",14.845105,74.155505,2.07,4051
72622,"Zubenelgenubi",14.847977,-16.041778,2.75,8105
72629,"",14.850026,-0.257491,6.18,4165
72631,"",14.850298,-2.29915,4.93,4873
72659,"",14.856493,19.10046,4.54,5504
72664,"",14.857362,59.293985,5.48,4210
72670,"",14.858351,-77.17597,6.44,9907
72683,"",14.860641,-43.575359,4.32,13879
72702,"",14.864252,-18.355325,6.27,4675
72772,"",14.87587,-30.577253,6.3,5877
72773,"",14.876462,-63.809827,5.91,5689
72800,"",14.880855,-37.80316,5.02,13932
72833,"",14.887097,-73.190071,5.59,5236
72846,"",14.889819,15.705167,6.41,6010
72848,"",14.889939,19.152798,6,5186
72929,"",14.905592,-24.642202,5.27,4264
72934,"",14.906354,-11.898348,5.78,4884
72959,"",14.910532,-33.300575,5.85,4112
72965,"",14.91183,-65.991095,6.09,10634
72983,"",14.915013,-69.860956,6.38,10589
73036,"",14.926287,-60.114164,5.18,4557
73049,"",14.929085,-33.855785,5.32,8960
73068,"",14.932944,32.300063,6.12,8383
73087,"",14.937008,14.446266,5.9,10029
73095,"",14.938123,-52.809548,5.38,8139
73100,"",14.939724,49.628449,5.63,6150
73107,"",14.941907,-32.636784,6.06,4138
73111,"",14.942239,-47.879198,5.62,10102
73116,"",14.943265,-39.416023,6.36,8805
73118,"",14.943984,-62.364417,6.39,10501
73129,"",14.945554,-62.781016,5.08,9890
73133,"",14.946142,-11.409701,5.48,4006
73156,"",14.950999,21.555419,6.5,9326
73165,"",14.953055,-4.346462,4.47,7127
73166,"",14.953244,16.388128,5.72,4946
73171,"",14.953808,-29.157678,6.28,9695
73184,"",14.957765,-21.415475,5.72,4804
73193,"",14.959236,-0.167612,5.51,4609
73199,"",14.959743,65.93246,4.63,3804
73223,"",14.964755,-76.662655,5.37,4090
73241,"",14.969112,-48.863011,6.34,5539
73273,"",14.975537,-43.13396,2.68,15712
73279,"",14.976817,-39.907172,6.17,4463
73284,"",14.977572,-27.657314,5.65,7418
73309,"",14.981329,-4.989256,6.08,6248
73310,"",14.98155,-11.144014,5.88,4366
73334,"",14.986025,-42.104194,3.13,17663
73341,"",14.987202,-37.881234,6.45,11099
73350,"",14.989754,4.567761,5.91,3741
73354,"",14.990888,-43.159833,6.1,5906
73369,"",14.993598,39.265333,5.64,7037
73394,"",14.998825,-75.032669,6.2,10158
73415,"",15.003147,-77.16055,5.92,4751
73454,"",15.010756,47.277441,6.35,11646
73464,"",15.014521,22.045589,6.29,4526
73473,"",15.016208,-8.518943,4.91,9531
73493,"",15.020303,-38.058398,5.88,4412
73497,"",15.022174,-2.754927,5.52,3495
73507,"",15.024195,60.204453,5.91,8399
73536,"",15.030255,-0.140295,5.71,3973
73540,"",15.030754,-83.227646,5.65,4924
73555,"",15.032436,40.390566,3.49,4936
73559,"",15.032801,-34.358875,6.21,7527
73566,"",15.035119,-28.060611,5.83,7991
73568,"",15.035141,25.008138,4.8,3979
73571,"",15.035715,-7.575299,6.38,7889
73620,"",15.048344,2.091303,4.39,4800
73624,"",15.049799,-32.643294,5.45,12640
73634,"",15.051683,35.205795,5.52,4806
73695,"",15.063174,47.65406,4.83,5732
73706,"",15.066041,65.919714,6.22,8866
73714,"",15.067839,-25.281965,3.25,3561
73745,"",15.074098,26.947649,4.52,4422
73764,"",15.078583,-40.86133,6.29,4178
73771,"",15.079711,-83.038311,5.65,4367
73776,"",15.08003,-64.03135,5.16,4979
73807,"",15.085303,-47.051245,3.91,13382
73826,"",15.088656,-41.067236,5.13,4828
73841,"",15.090515,48.150972,5.59,9604
73850,"",15.092751,-30.550864,6.48,6331
73881,"",15.100671,-48.883391,6.48,13062
73901,"",15.103871,-36.264599,6.27,3615
73909,"",15.104638,54.556318,5.24,4932
73927,"",15.107539,-22.03183,6.13,4774
73937,"",15.109222,-30.918483,5.97,10995
73941,"",15.109765,36.456063,6.35,6134
73945,"",15.110444,-16.256818,5.19,3807
73953,"",15.113628,-16.484361,6.41,8004
73966,"",15.115548,-52.029779,6.4,11972
73996,"",15.121682,24.869195,4.93,6595
74000,"",15.122324,18.441825,6.03,8690
74006,"",15.123874,-49.088612,5.77,5010
74026,"",15.127868,5.498035,6.16,5008
74044,"",15.132264,-61.128673,6.49,6581
74047,"",15.132432,-65.275449,6.18,4043
74066,"",15.136703,-40.58393,5.75,12111
74083,"",15.138761,50.054955,6.33,4755
74087,"",15.139939,26.301152,5.67,4422
74096,"",15.143212,25.108635,5.82,4434
74100,"",15.144223,-42.867921,5.85,12482
74117,"",15.147394,-45.279857,4.07,14314
74121,"",15.148198,13.235242,6.16,4914
74181,"",15.157091,-63.64293,6.25,8825
74184,"",15.15831,-67.084133,5.76,5641
74224,"",15.168702,-38.792511,5.98,5126
74239,"",15.171843,-26.332621,5.75,4764
74272,"",15.179002,67.781035,6.18,8132
74273,"",15.179128,-61.42232,6.29,5814
74296,"",15.185777,-84.787812,5.88,10029
74305,"",15.187773,-55.346032,5.45,4632
74336,"",15.193002,-45.277459,6.44,4776
74376,"",15.198918,-48.737819,3.88,9993
74380,"",15.199363,-48.743687,5.7,8125
74386,"",15.201184,18.976031,5.9,4137
74391,"",15.203337,-19.106482,6.49,3977
74392,"",15.203692,-19.79171,4.54,10870
74395,"",15.20476,-52.099247,3.41,5014
74418,"",15.20867,-48.218992,6.32,4638
74421,"",15.209444,-72.770599,6.02,9560
74441,"",15.213103,10.702305,6.5,4366
74449,"",15.213776,-44.500414,4.83,15232
74470,"",15.216951,-61.74378,6.27,2141
74479,"",15.218796,-36.091425,6.09,11126
74490,"",15.221503,-24.008322,6.47,9941
74493,"",15.221997,-19.647572,6.07,8268
74500,"",15.224637,-25.309347,6.47,5591
74505,"",15.225519,22.983399,6.31,8776
74514,"",15.226551,38.2647,6.19,4459
74539,"",15.231476,-26.193569,5.84,4595
74552,"",15.233108,-61.342977,6.36,10215
74561,"",15.235011,31.787845,5.98,3889
74571,"",15.236196,42.171409,6.12,3686
74582,"",15.238658,-70.079476,5.75,NA
74596,"",15.241435,29.164295,5.28,8795
74600,"",15.242711,-17.768572,6.18,9758
74604,"",15.2437,-31.519121,4.91,6851
74605,"",15.243926,67.346722,5.15,6083
74623,"",15.247388,-5.502555,6.28,4038
74649,"",15.253154,4.939362,5.32,4679
74666,"",15.258376,33.314833,3.46,4926
74689,"",15.263633,0.372139,5.62,7883
74690,"",15.264083,50.938456,6.47,5156
74695,"",15.264879,6.46484,6.47,4310
74696,"",15.264907,-48.073661,5.96,7709
74707,"",15.267785,-41.491155,5.15,6029
74716,"",15.269573,-43.484997,6.05,12680
74732,"",15.273059,-22.399416,5.52,4230
74750,"",15.276859,-60.903996,5.74,10545
74769,"",15.281058,-47.864544,6.46,4995
74775,"",15.281945,-46.202355,6.44,6227
74778,"",15.282471,-60.957255,5.04,11021
74785,"Zubeneschemali",15.283449,-9.382917,2.61,10870
74793,"",15.284968,71.823901,5.02,4210
74824,"",15.291917,-58.801208,4.07,8556
74837,"",15.294136,-63.610465,4.85,4389
74857,"",15.297178,-30.148673,4.35,4664
74875,"",15.302614,-41.061159,6.3,7914
74895,"",15.306288,0.939409,6.5,3780
74896,"",15.306807,20.572778,5.68,4904
74901,"",15.307257,-0.461234,5.88,3977
74911,"",15.308897,-47.875272,4.27,11263
74929,"",15.311473,-31.209347,6.18,4481
74941,"",15.313651,-60.496334,5.43,11347
74946,"",15.315181,-68.679545,2.87,9339
74950,"",15.315661,-40.788222,5.59,11646
74975,"",15.321888,1.765408,5.04,6122
75000,"",15.325014,32.514903,6.33,7571
75003,"",15.325481,-37.097161,6.19,4930
75043,"",15.334763,51.958515,5.65,8283
75049,"",15.335714,29.616209,5.51,4821
75091,"",15.344599,-67.481526,6.27,11376
75093,"",15.344909,44.434376,6.14,6875
75097,"",15.345483,71.834016,3,8835
75101,"",15.346394,-2.413331,6.34,4733
75110,"",15.348244,-18.158658,6.16,4804
75118,"",15.350382,-15.548342,6.14,6761
75119,"",15.350554,0.715337,5.35,4505
75125,"",15.351911,24.95802,6.36,4394
75127,"",15.352114,-5.824853,5.54,4761
75141,"",15.356201,-40.647518,3.22,19630
75164,"",15.359807,-40.749482,6.21,8737
75177,"",15.36344,-36.261376,3.57,3925
75178,"",15.363495,32.933695,5.38,10416
75181,"",15.363507,-48.317628,5.65,5759
75206,"",15.368975,-47.927792,4.99,6223
75230,"",15.373122,12.567521,6.29,9649
75256,"",15.377014,62.047076,5.99,10065
75257,"",15.377048,39.581463,5.56,3712
75260,"",15.377341,63.341439,5.72,4298
75264,"",15.378021,-44.689622,3.37,16229
75272,"",15.379224,-29.341935,6.5,4828
75294,"",15.383829,-15.134036,6.46,3772
75304,"",15.385931,-36.858489,4.54,13932
75308,"",15.386265,-60.657176,5.65,6331
75312,"",15.38675,30.287812,4.99,5980
75323,"",15.389625,-59.320787,4.48,7959
75324,"",15.390274,-46.140415,6.49,4958
75342,"",15.395475,-1.022384,6.11,7407
75352,"",15.397844,-12.369501,5.72,4776
75369,"",15.401422,45.271031,6.07,4470
75379,"",15.403303,-10.322266,4.92,6487
75411,"",15.408181,37.377167,4.31,7172
75439,"",15.412504,-39.710268,5.36,11464
75458,"",15.415494,58.966065,3.29,4548
75501,"",15.422285,-38.73362,4.6,9531
75530,"",15.429832,15.428036,5.16,3641
75535,"",15.431464,19.480707,6.26,5831
75565,"",15.437389,-68.309167,5.89,4849
75572,"",15.438166,34.335996,5.46,4143
75587,"",15.442273,54.020294,6.44,8635
75647,"",15.455037,-36.76756,5.46,13675
75665,"",15.459193,-64.531504,5.71,3653
75674,"",15.460798,25.101626,6.01,3628
75695,"",15.463818,29.105703,3.66,7122
75696,"",15.464287,60.670217,5.9,4092
75730,"",15.470947,-16.716484,5.64,3903
75736,"",15.472398,-88.13301,6.49,7203
75742,"",15.474225,-51.597934,6.1,4724
75761,"",15.477288,1.842081,5.15,7510
75770,"",15.478999,47.201514,6.15,8455
75788,"",15.482451,55.194937,6.45,8635
75790,"",15.482962,-28.866891,6.43,5867
75810,"",15.486699,16.395618,6.38,4938
75818,"",15.488688,-38.634999,6.44,6963
75822,"",15.489198,62.099529,6.32,4210
75828,"",15.490075,-46.732704,5.26,3329
75915,"",15.505915,-41.919027,6.23,9604
75919,"",15.506325,31.285932,6.45,7738
75939,"",15.51007,-20.728553,6.2,7816
75944,"",15.511223,-16.609464,5.82,4744
75959,"",15.513664,-71.654136,6.39,12076
75973,"",15.515488,40.833047,5.04,3807
75974,"",15.515514,64.208693,5.74,4896
76006,"",15.522863,36.616599,6.39,6166
76008,"",15.523619,77.349352,5,3903
76013,"",15.525228,-73.389591,5.4,13478
76033,"",15.528725,-20.164922,6.28,7651
76041,"",15.529718,40.899332,4.98,8573
76048,"",15.53062,-32.881112,6.49,8766
76063,"",15.534498,-38.622543,6.23,7697
76069,"",15.536021,16.056169,6.22,10158
76106,"",15.543528,-19.67046,5.5,7785
76126,"",15.548673,-16.852844,5.53,13575
76127,"",15.548829,31.359133,4.14,12640
76133,"",15.549427,-1.186399,5.5,4679
76143,"",15.552644,-24.490433,6.26,7067
76165,"",15.556755,-40.490852,6.4,4819
76198,"",15.564641,17.137359,6.49,7012
76207,"",15.567143,-40.066432,5.82,3483
76219,"",15.569638,-10.064529,4.61,4849
76234,"",15.57246,-39.34921,6.36,9790
76243,"",15.574032,-9.183416,5.16,11376
76259,"",15.577033,-28.046983,5.13,4313
